TaxID;Order;Family;Genus;Scientific_name;AdultBodyMass_g;Sources_AdultBodyMass;Max_longevity_d;Sources_Max_longevity;Rspan_d;AFR_d;Data_AFR;Calculated_GL_d;GenerationLength_d;Sources_GL
4151;Cetartiodactyla;Bovidae;Cephalophus;Cephalophus spadix;56857.02;PanTHERIA;1978.3;"PanTHERIA; Carn_ung";1430.3;548;calculated;962.787;962.787;Rspan-ASMmales
9077;Rodentia;Bathyergidae;Georychus;Georychus capensis;188.36;PanTHERIA;2591.5;"PanTHERIA;AnAge";2287.5;304;calculated;967.375;967.375;Rspan-ASMmales
41303;Lagomorpha;Leporidae;Sylvilagus;Sylvilagus palustris;1355.23;PanTHERIA;2774;AnAge;2627.73;213.73;calculated;975.7717;975.7717;Rspan-AFR(SM+Gest)
7787;Chiroptera;Pteropodidae;Eonycteris;Eonycteris spelaea;58.7;PanTHERIA;1825;PanTHERIA;1619.77;509.59;calculated;979.3233;979.3233;Rspan-AFR(SM+Gest)
6686;Rodentia;Heteromyidae;Dipodomys;Dipodomys deserti;107.63;PanTHERIA;3139;AnAge;3118.37;81.13;calculated;985.4573;985.4573;Rspan-AFR(SM+Gest)
41654;Carnivora;Mustelidae;Mustela;Mustela frenata;190.03;PanTHERIA;2798.9416667;"PanTHERIA;AnAge; Carn_ung";2623.0016667;225.44;calculated;986.11048334;986.110483343;Rspan-AFR(SM+Gest)
12643;Macroscelidea;Macroscelididae;Macroscelides;Macroscelides proboscideus;38.64;PanTHERIA;3175.5;AnAge;3069.755;105.745;calculated;995.97395;995.97395;Rspan-AFR(SM+Gest)
16636;Rodentia;Heteromyidae;Perognathus;Perognathus longimembris;8.07;PanTHERIA;3029.5;"PanTHERIA;AnAge";2926.46;147.78;calculated;996.4534;996.4534;Rspan-AFR(SM+Gest)
2787;Diprotodontia;Potoroidae;Bettongia;Bettongia tropica;1256.58;PanTHERIA;2555;PanTHERIA;2233.44;361;calculated;1008.6976;1008.6976;Rspan-AFR(SM+Gest)
6296;Dasyuromorphia;Dasyuridae;Dasyurus;Dasyurus viverrinus;1101.49;PanTHERIA;2482;"PanTHERIA;AnAge";2130.15;392.35;calculated;1010.0935;1010.0935;Rspan-AFR(SM+Gest)
7618;Rodentia;Gliridae;Eliomys;Eliomys quercinus;114.61;PanTHERIA;2007.5;"PanTHERIA;AnAge";1464.125;589.345;calculated;1013.94125;1013.94125;Rspan-AFR(SM+Gest)
40595;Afrosoricida;Tenrecidae;Tenrec;Tenrec ecaudatus;887.59;PanTHERIA;2737.5;"PanTHERIA;AnAge";2589.7;266.04;calculated;1017.053;1017.053;Rspan-AFR(SM+Gest)
41704;Carnivora;Viverridae;Poiana;Poiana richardsonii;570.08;PanTHERIA;1946.6666665;"PanTHERIA;AnAge";1307.6666665;639;calculated;1018.2233333;1018.223333285;Rspan-ASMmales
14582;Rodentia;Cricetidae;Neotoma;Neotoma albigula;208.18;PanTHERIA;3139;"PanTHERIA;AnAge";3077.86;127.14;calculated;1019.7194;1019.7194;Rspan-AFR(SM+Gest)
4330;Rodentia;Heteromyidae;Chaetodipus;Chaetodipus fallax;19.19;PanTHERIA;3029.5;"PanTHERIA;AnAge";2885.67;193.83;calculated;1030.6743;1030.6743;Rspan-AFR(SM+Gest)
41787;Rodentia;Sciuridae;Spermophilus;Spermophilus franklinii;457.64;PanTHERIA;2628;AnAge;2326.13;357.87;calculated;1032.4477;1032.4477;Rspan-AFR(SM+Gest)
41267;Lagomorpha;Ochotonidae;Ochotona;Ochotona princeps;157.63;PanTHERIA;2555;"PanTHERIA;AnAge";2210.83;404.61;calculated;1045.7507;1045.7507;Rspan-AFR(SM+Gest)
6265;Dasyuromorphia;Dasyuridae;Dasyuroides;Dasyuroides byrnei;109.47;PanTHERIA;2737.5;"PanTHERIA;AnAge";2470.295;332.695;calculated;1049.08055;1049.08055;Rspan-AFR(SM+Gest)
42564;Rodentia;Sciuridae;Spermophilus;Spermophilus tridecemlineatus;174.91;PanTHERIA;2883.5;AnAge;2647.09;291.91;calculated;1059.5661;1059.5661;Rspan-AFR(SM+Gest)
6266;Dasyuromorphia;Dasyuridae;Dasycercus;Dasycercus cristicauda;99.54;PanTHERIA;2628;"PanTHERIA;AnAge";2302.375;402.615;calculated;1070.30375;1070.30375;Rspan-AFR(SM+Gest)
41274;Lagomorpha;Leporidae;Lepus;Lepus arcticus;4412.73;PanTHERIA;2555;PanTHERIA;2229.42;429.56;calculated;1076.0918;1076.0918;Rspan-AFR(SM+Gest)
29674;Carnivora;Mustelidae;Mustela;Mustela erminea;284.5;PanTHERIA;3248.8041667;"PanTHERIA;AnAge; Carn_ung";3210.3891667;147.765;calculated;1078.7778583;1078.777858343;Rspan-AFR(SM+Gest)
6693;Rodentia;Heteromyidae;Dipodomys;Dipodomys spectabilis;124.61;PanTHERIA;2865.25;"PanTHERIA;AnAge";2578.17;333.58;calculated;1081.2493;1081.2493;Rspan-AFR(SM+Gest)
21212;Lagomorpha;Leporidae;Sylvilagus;Sylvilagus transitionalis;813.51;PanTHERIA;3394.5;AnAge;3246.5;148;calculated;1089.485;1089.485;Rspan-AFR(SM+Gest)
44165;Carnivora;Viverridae;Poiana;Poiana leightoni;570.08;Mean_congenerics;8395;Carn_Ung;7665;730;calculated;2952.85;1095;GMA
41288;Lagomorpha;Leporidae;Lepus;Lepus townsendii;3371.64;PanTHERIA;2920;PanTHERIA;2678.725;321.005;calculated;1097.83525;1097.83525;Rspan-AFR(SM+Gest)
11161;Diprotodontia;Macropodidae;Lagorchestes;Lagorchestes conspicillatus;2821.01;PanTHERIA;2701;"PanTHERIA;AnAge";2340.665;421.425;calculated;1100.21785;1100.21785;Rspan-AFR(SM+Gest)
23144;Rodentia;Sciuridae;Xerus;Xerus erythropus;602.23;PanTHERIA;2974.75;"PanTHERIA;AnAge";2835.3;281.45;calculated;1103.687;1103.687;Rspan-AFR(SM+Gest)
41299;Lagomorpha;Leporidae;Sylvilagus;Sylvilagus floridanus;1207.19;PanTHERIA;3431;"PanTHERIA;AnAge";3353.45;134.55;calculated;1107.0505;1107.0505;Rspan-AFR(SM+Gest)
29680;Carnivora;Mustelidae;Vormela;Vormela peregusna;594.13;PanTHERIA;3240.3888889;"PanTHERIA;AnAge; Carn_ung";2985.3888889;255;calculated;1120.7627778;1120.762777781;Rspan-ASMmales
42588;Rodentia;Geomyidae;Geomys;Geomys bursarius;203.75;PanTHERIA;3504;"PanTHERIA;AnAge";3445.95;127.55;calculated;1126.8755;1126.8755;Rspan-AFR(SM+Gest)
42584;Rodentia;Sciuridae;Tamias;Tamias townsendii;79.12;PanTHERIA;2974.75;"PanTHERIA;AnAge";2593.75;381;calculated;1133.1875;1133.1875;Rspan-AFR(SM+Gest)
6691;Rodentia;Heteromyidae;Dipodomys;Dipodomys ordii;50.4;PanTHERIA;3595.25;"PanTHERIA;AnAge";3537.825;116.115;calculated;1142.08425;1142.08425;Rspan-AFR(SM+Gest)
42572;Rodentia;Sciuridae;Tamias;Tamias minimus;42.87;PanTHERIA;2980.225;"PanTHERIA;AnAge";2662.77;376.645;calculated;1148.8483;1148.8483;Rspan-AFR(SM+Gest)
9002;Rodentia;Capromyidae;Geocapromys;Geocapromys ingrahami;733.52;PanTHERIA;2190;PanTHERIA;1460;730;calculated;1153.4;1153.4;Rspan-ASMmales
40587;Afrosoricida;Tenrecidae;Microgale;Microgale dobsoni;36.66;PanTHERIA;2044;"PanTHERIA;AnAge";1424.73;741.91;calculated;1155.0817;1155.0817;Rspan-AFR(SM+Gest)
19852;Carnivora;Eupleridae;Salanoia;Salanoia concolor;711.49;PanTHERIA;1752;"PanTHERIA; Carn_ung";840;912;calculated;1155.6;1155.6;Rspan-ASMmales
42583;Rodentia;Sciuridae;Tamias;Tamias striatus;111.9;Smith et al. 2003;3467.5;AnAge;3249.5;218;calculated;1160.355;1160.355;Rspan-AFR(SM+Gest)
41632;Carnivora;Mephitidae;Conepatus;Conepatus leuconotus;3293.91;PanTHERIA;2944.3333333;"PanTHERIA;AnAge; Carn_ung";2662.1483333;399.015;calculated;1171.0380167;1171.038016657;Rspan-AFR(SM+Gest)
22781;Carnivora;Canidae;Urocyon;Urocyon littoralis;1923;PanTHERIA;2920;"PanTHERIA; Carn_ung";2611.33;414.37;calculated;1171.6557;1171.6557;Rspan-AFR(SM+Gest)
12650;Peramelemorphia;Thylacomyidae;Macrotis;Macrotis lagotis;1229.58;PanTHERIA;3577;"PanTHERIA;AnAge";3415.12;193.48;calculated;1183.8648;1183.8648;Rspan-AFR(SM+Gest)
14021;Carnivora;Mustelidae;Mustela;Mustela nivalis;78.45;PanTHERIA;3540.5;"PanTHERIA;AnAge; Carn_ung";3406.755;206.235;calculated;1194.19395;1194.19395;Rspan-AFR(SM+Gest)
42661;Macroscelidea;Macroscelididae;Elephantulus;Elephantulus intufi;48.9;PanTHERIA;3303.25;"PanTHERIA;AnAge";3103.56;302.69;calculated;1202.7224;1202.7224;Rspan-AFR(SM+Gest)
42452;Rodentia;Sciuridae;Ammospermophilus;Ammospermophilus leucurus;103.92;PanTHERIA;3102.5;"PanTHERIA;AnAge";2754.32;406.56;calculated;1205.3128;1205.3128;Rspan-AFR(SM+Gest)
20493;Rodentia;Sciuridae;Spermophilus;Spermophilus tereticaudus;147.57;PanTHERIA;3248.5;AnAge;2951.455;352.615;calculated;1208.53695;1208.53695;Rspan-AFR(SM+Gest)
14589;Rodentia;Cricetidae;Neotoma;Neotoma lepida;143.88;PanTHERIA;3832.5;AnAge;3770.905;127.585;calculated;1221.14745;1221.14745;Rspan-AFR(SM+Gest)
41276;Lagomorpha;Leporidae;Lepus;Lepus californicus;2422.48;PanTHERIA;3394.5;"PanTHERIA;AnAge";3174.315;305.955;calculated;1226.50635;1226.50635;Rspan-AFR(SM+Gest)
41662;Carnivora;Mustelidae;Poecilogale;Poecilogale albinucha;308.16;PanTHERIA;1898;"PanTHERIA; Carn_ung";1015.485;947.065;calculated;1241.55565;1241.55565;Rspan-AFR(SM+Gest)
41655;Carnivora;Mustelidae;Mustela;Mustela kathiah;263.74;PanTHERIA;3650;Carn_ung;3376;274;calculated;1253.04;1253.04;Rspan-ASMmales
41636;Carnivora;Mephitidae;Spilogale;Spilogale putorius;566.49;PanTHERIA;3710.8333333;"PanTHERIA;AnAge; Carn_ung";3545.8683333;228.955;calculated;1257.2568167;1257.256816657;Rspan-AFR(SM+Gest)
41639;Carnivora;Mustelidae;Galictis;Galictis cuja;1000;PanTHERIA;3005.1666667;"PanTHERIA;AnAge; Carn_ung";2455.1666667;550;calculated;1261.9983333;1261.998333343;Rspan-ASMmales
13922;Carnivora;Herpestidae;Mungos;Mungos gambianus;1644.98;PanTHERIA;3650;Carn_ung;3346;304;calculated;1274.34;1274.34;Rspan-ASMmales
6103;Chiroptera;Pteropodidae;Cynopterus;Cynopterus brachyotis;33.87;PanTHERIA;3303.25;"PanTHERIA;AnAge";3168.6;368.77;calculated;1287.664;1287.664;Rspan-AFR(SM+Gest)
17600;Chiroptera;Vespertilionidae;Corynorhinus;Corynorhinus rafinesquii;9.15;PanTHERIA;3686.5;PanTHERIA;3531.32;265.72;calculated;1289.8028;1289.8028;Rspan-AFR(SM+Gest)
136797;Carnivora;Mephitidae;Spilogale;Spilogale gracilis;466.5;Animal Diversity;3703.5333345;Carn_ung;3399.5333345;304;calculated;1289.864667;1289.864667005;Rspan-ASMmales
41600;Carnivora;Herpestidae;Herpestes;Herpestes pulverulentus;742;Smith et al. 2003;3578.0138889;"PanTHERIA;AnAge; Carn_ung";3213.0138889;365;calculated;1296.7740278;1296.774027781;Rspan-ASMmales
41631;Carnivora;Mephitidae;Conepatus;Conepatus humboldtii;1097.61;PanTHERIA;3703.5333345;Carn_ung;3381.5333345;322;calculated;1302.644667;1302.644667005;Rspan-ASMmales
15088;Rodentia;Octodontidae;Octodon;Octodon degus;203.27;PanTHERIA;3850.75;"PanTHERIA;AnAge";3578.455;272.295;calculated;1310.04695;1310.04695;Rspan-AFR(SM+Gest)
21360;Rodentia;Sciuridae;Tamias;Tamias sibiricus;94.16;PanTHERIA;3504;AnAge;3186.56;387.42;calculated;1311.5224;1311.5224;Rspan-AFR(SM+Gest)
41594;Carnivora;Herpestidae;Crossarchus;Crossarchus ansorgei;700;PanTHERIA;3650;Carn_ung;3285;365;calculated;1317.65;1317.65;Rspan-ASMmales
41630;Carnivora;Mephitidae;Conepatus;Conepatus chinga;1917.5;Smith et al. 2003;3650;"AnAge; Carn_ung";3285;365;calculated;1317.65;1317.65;Rspan-ASMmales
23049;Carnivora;Canidae;Vulpes;Vulpes bengalensis;2514.4;PanTHERIA;3650;"PanTHERIA;AnAge";3285;365;calculated;1317.65;1317.65;Rspan-ASMmales
16458;Rodentia;Ctenodactylidae;Pectinator;Pectinator spekei;169.7;PanTHERIA;3650;PanTHERIA;3275.84;374.16;calculated;1324.1536;1324.1536;Rspan-AFR(SM+Gest)
40602;Eulipotyphla;Erinaceidae;Atelerix;Atelerix albiventris;293.44;PanTHERIA;4161;AnAge;4080.045;151.945;calculated;1335.15805;1335.15805;Rspan-AFR(SM+Gest)
40574;Diprotodontia;Macropodidae;Thylogale;Thylogale stigmatica;4511.47;PanTHERIA;3540.5;AnAge;3182.87;415.63;calculated;1338.6623;1338.6623;Rspan-AFR(SM+Gest)
23060;Carnivora;Canidae;Vulpes;Vulpes chama;2919.8;PanTHERIA;3650;"PanTHERIA; Carn_ung";3390.435;363.155;calculated;1346.38115;1346.38115;Rspan-AFR(SM+Gest)
41586;Carnivora;Canidae;Lycalopex;Pseudalopex fulvipes;2720;Smith et al. 2003;3984.5833346;Carn_ung;3662.5833346;322;calculated;1384.149167;1384.149167034;Rspan-ASMmales
41595;Carnivora;Herpestidae;Crossarchus;Crossarchus obscurus;1395.09;PanTHERIA;3808.1666667;"PanTHERIA;AnAge; Carn_ung";3593.7466667;342.42;calculated;1384.6065333;1384.606533343;Rspan-AFR(SM+Gest)
41623;Carnivora;Herpestidae;Rhynchogale;Rhynchogale melleri;2240.33;PanTHERIA;3888.1625;Carn_ung;3523.1625;365;calculated;1386.717125;1386.717125;Rspan-ASMmales
18847;Cetartiodactyla;Cervidae;Pudu;Pudu mephistophiles;9599.96;PanTHERIA;3650;"PanTHERIA; Carn_ung";3183;467;calculated;1390.07;1390.07;Rspan-ASMmales
15452;Carnivora;Felidae;Leopardus;Leopardus jacobita;8133.78;Verde Arregoitia et al. 2013;4015;Carn_ung;3693;322;calculated;1392.97;1392.97;Rspan-ASMmales
23050;Carnivora;Canidae;Vulpes;Vulpes cana;988.5;PanTHERIA;3650;"PanTHERIA;AnAge";3325.625;436.725;calculated;1401.15625;1401.15625;Rspan-AFR(SM+Gest)
41608;Carnivora;Herpestidae;Helogale;Helogale hirtula;484.63;PanTHERIA;3984.5833346;Carn_ung;3619.5833346;365;calculated;1414.679167;1414.679167034;Rspan-ASMmales
41606;Carnivora;Herpestidae;Herpestes;Herpestes sanguineus;500;Smith et al. 2003;3479.6666667;"PanTHERIA;AnAge; Carn_ung";3077.2316667;528.705;calculated;1421.1021833;1421.102183343;Rspan-AFR(SM+Gest)
23061;Carnivora;Canidae;Vulpes;Vulpes ferrilata;5543.74;PanTHERIA;3650;Carn_ung;3283.32;475.14;calculated;1427.3028;1427.3028;Rspan-AFR(SM+Gest)
42468;Rodentia;Sciuridae;Spermophilus;Spermophilus lateralis;175.1;PanTHERIA;3796;AnAge;3404.3;450.12;calculated;1437.367;1437.367;Rspan-AFR(SM+Gest)
11339;Chiroptera;Vespertilionidae;Lasionycteris;Lasionycteris noctivagans;11.02;PanTHERIA;4380;"PanTHERIA;AnAge";4279.595;208.955;calculated;1450.03755;1450.03755;Rspan-AFR(SM+Gest)
42587;Rodentia;Sciuridae;Tamiasciurus;Tamiasciurus hudsonicus;200.24;PanTHERIA;3978.5;"PanTHERIA;AnAge";3656.315;393.435;calculated;1453.76635;1453.76635;Rspan-AFR(SM+Gest)
6924;Carnivora;Canidae;Atelocynus;Atelocynus microtis;8363.22;PanTHERIA;4124.5;"PanTHERIA;AnAge; Carn_ung";3759.5;365;calculated;1455.255;1455.255;Rspan-ASMmales
10053;Cetartiodactyla;Cervidae;Hippocamelus;Hippocamelus antisensis;68599.35;PanTHERIA;3869;"PanTHERIA; Carn_ung";3394;475;calculated;1459.26;1459.26;Rspan-ASMmales
23178;Cingulata;Dasypodidae;Zaedyus;Zaedyus pichiy;1444.76;PanTHERIA;3923.75;"PanTHERIA;AnAge";3603.75;320;calculated;1365.0875;1460;GMA
4369;Cingulata;Dasypodidae;Chaetophractus;Chaetophractus villosus;4372.8;PanTHERIA;8249;"PanTHERIA;AnAge";7976;273;calculated;2586.04;1460;GMA
18848;Cetartiodactyla;Cervidae;Pudu;Pudu puda;9642.62;PanTHERIA;5207.3333333;"PanTHERIA;AnAge;Carn_Ung";4887.3333333;320;calculated;1737.3266667;1460;GMA
3748;Carnivora;Canidae;Canis;Canis simensis;14361.86;PanTHERIA;4380;Carn_Ung;3786;594;calculated;1691.94;1460;GMA
12913;Cetartiodactyla;Cervidae;Mazama;Mazama chunyi;16071.74;PanTHERIA;5201.25;Carn_Ung;4817.25;384;calculated;1781.0025;1460;GMA
136551;Cetartiodactyla;Cervidae;Muntiacus;Muntiacus vaginalis;18368.41;Mean_congenerics;5110;Carn_Ung;4831;279;calculated;1679.99;1460;GMA
6925;Carnivora;Canidae;Lycalopex;Pseudalopex sechurae;4234;Smith et al. 2003;4416.5;"AnAge; Carn_ung";4161.5;255;calculated;1461.835;1461.835;Rspan-ASMmales
12847;Carnivora;Mustelidae;Martes;Martes gwatkinsii;2038.49;PanTHERIA;4161;Carn_ung;3790;371;calculated;1470.1;1470.1;Rspan-ASMmales
41614;Carnivora;Herpestidae;Herpestes;Herpestes javanicus;750;PanTHERIA;4453;"PanTHERIA;AnAge; Carn_ung";4334.9;215.58;calculated;1472.701;1472.701;Rspan-AFR(SM+Gest)
6926;Carnivora;Canidae;Lycalopex;Pseudalopex vetulus;4233.47;Smith et al. 2003;4185.3333327;"AnAge; Carn_ung";3820.3333327;365;calculated;1472.8966665;1472.896666483;Rspan-ASMmales
41661;Carnivora;Mustelidae;Neovison;Neovison vison;1100;Animal Diversity;4161;"AnAge; Carn_ung";3785;376;calculated;1473.65;1473.65;Rspan-AFR(SM+Gest)
41659;Carnivora;Mustelidae;Mustela;Mustela sibirica;530.85;PanTHERIA;3220.1111111;"PanTHERIA;AnAge; Carn_ung";2444.1111111;776;calculated;1484.7922222;1484.792222219;Rspan-ASMmales
41627;Carnivora;Mustelidae;Melogale;Melogale personata;1845.26;PanTHERIA;4015;Carn_ung;3559;456;calculated;1488.11;1488.11;Rspan-ASMmales
14020;Carnivora;Mustelidae;Mustela;Mustela nigripes;907.1;PanTHERIA;4063.6666667;"PanTHERIA;AnAge; Carn_ung";3735.4366667;414.23;calculated;1497.5066333;1497.506633343;Rspan-AFR(SM+Gest)
41596;Carnivora;Herpestidae;Crossarchus;Crossarchus platycephalus;1250;Verde Arregoitia et al. 2013;4380;Carn_ung;4046;334;calculated;1507.34;1507.34;Rspan-ASMmales
14210;Chiroptera;Vespertilionidae;Myotis;Myotis volans;8.71;PanTHERIA;4608.125;"PanTHERIA;AnAge";4364.535;243.59;calculated;1509.30515;1509.30515;Rspan-AFR(SM+Gest)
41705;Carnivora;Prionodontidae;Prionodon;Prionodon linsang;684.83;PanTHERIA;3905.5;"PanTHERIA; Carn_ung";3355.5;550;calculated;1523.095;1523.095;Rspan-ASMmales
1790;Chiroptera;Vespertilionidae;Antrozous;Antrozous pallidus;22.24;PanTHERIA;4361.75;"PanTHERIA;AnAge";3996.75;365;calculated;1524.0575;1524.0575;Rspan-ASMmales
11618;Primates;Lepilemuridae;Lepilemur;Lepilemur leucopus;599.99;PanTHERIA;3132.9166667;PanTHERIA;2648.0766667;756.68;calculated;1524.6222333;1524.622233343;Rspan-AFR(SM+Gest)
40594;Afrosoricida;Tenrecidae;Setifer;Setifer setosus;263.22;PanTHERIA;4489.5;"PanTHERIA;AnAge";4328.765;272.365;calculated;1527.70685;1527.70685;Rspan-AFR(SM+Gest)
23052;Carnivora;Canidae;Vulpes;Vulpes pallida;2800.01;PanTHERIA;4380;"PanTHERIA;AnAge; Carn_ung";4015;365;calculated;1529.35;1529.35;Rspan-ASMmales
4248;Carnivora;Canidae;Cerdocyon;Cerdocyon thous;5741.66;PanTHERIA;4343.5;"PanTHERIA;AnAge; Carn_ung";4120.44;335.24;calculated;1530.1676;1530.1676;Rspan-AFR(SM+Gest)
3753;Carnivora;Canidae;Canis;Canis adustus;10392.49;PanTHERIA;4444.8888893;"PanTHERIA;AnAge; Carn_ung";4259.5088893;314.38;calculated;1549.6375779;1549.637577897;Rspan-AFR(SM+Gest)
20468;Carnivora;Canidae;Speothos;Speothos venaticus;6324.54;PanTHERIA;4229.944444;"PanTHERIA;AnAge; Carn_ung";3952.964444;412.76;calculated;1559.1196888;1559.11968876;Rspan-AFR(SM+Gest)
14602;Cetartiodactyla;Bovidae;Neotragus;Neotragus pygmaeus;3913.68;PanTHERIA;4580.75;"PanTHERIA;AnAge; Carn_ung";4253.75;327;calculated;1560.5875;1560.5875;Rspan-ASMmales
6091;Rodentia;Sciuridae;Cynomys;Cynomys ludovicianus;797.05;PanTHERIA;3558.75;"PanTHERIA;AnAge";2893.58;728.63;calculated;1567.7682;1567.7682;Rspan-AFR(SM+Gest)
4145;Cetartiodactyla;Bovidae;Cephalophus;Cephalophus niger;19094.32;PanTHERIA;4275.3666667;"PanTHERIA;AnAge; Carn_ung";3808.3666667;467;calculated;1571.4263333;1571.426333343;Rspan-ASMmales
14025;Carnivora;Mustelidae;Mustela;Mustela africana;536.98;PanTHERIA;4380;Carn_ung;3954;426;calculated;1572.66;1572.66;Rspan-ASMmales
12520;Carnivora;Felidae;Lynx;Lynx pardinus;11050;PanTHERIA;4380;Carn_ung;3946;434;calculated;1578.34;1578.34;Rspan-ASMmales
14208;Chiroptera;Vespertilionidae;Myotis;Myotis velifer;9.82;PanTHERIA;4129.975;"PanTHERIA;AnAge";3773.45;485.295;calculated;1579.5955;1579.5955;Rspan-AFR(SM+Gest)
41706;Carnivora;Prionodontidae;Prionodon;Prionodon pardicolor;1142.68;PanTHERIA;4380;Carn_ung;3939;441;calculated;1583.31;1583.31;Rspan-ASMmales
3600;Rodentia;Sciuridae;Callosciurus;Callosciurus notatus;209.49;PanTHERIA;4453;"PanTHERIA;AnAge";4039.16;413.84;calculated;1585.1964;1585.1964;Rspan-AFR(SM+Gest)
41611;Carnivora;Herpestidae;Herpestes;Herpestes edwardsii;1324.2;Smith et al. 2003;4434.75;"AnAge; Carn_ung";4184.435;372.405;calculated;1585.89115;1585.89115;Rspan-AFR(SM+Gest)
21172;Cetartiodactyla;Suidae;Porcula;Porcula salvania;9200;Smith et al. 2003;4623.3333333;"PanTHERIA;AnAge; Carn_ung";4273.3333333;350;calculated;1589.2666667;1589.266666657;Rspan-ASMmales
14100;Rodentia;Dasyproctidae;Myoprocta;Myoprocta acouchy;954.87;PanTHERIA;4526;"PanTHERIA;AnAge";4405.955;317.475;calculated;1595.20195;1595.20195;Rspan-AFR(SM+Gest)
22947;Chiroptera;Vespertilionidae;Vespertilio;Vespertilio murinus;15.42;PanTHERIA;4380;"PanTHERIA;AnAge";4059.84;422.3;calculated;1599.6536;1599.6536;Rspan-AFR(SM+Gest)
23145;Rodentia;Sciuridae;Xerus;Xerus inauris;572.6;PanTHERIA;4471.25;"PanTHERIA;AnAge";4169.595;393.945;calculated;1603.12755;1603.12755;Rspan-AFR(SM+Gest)
18267;Carnivora;Procyonidae;Procyon;Procyon pygmaeus;2958.03;PanTHERIA;4714.5833345;Carn_ung;4380.5833345;334;calculated;1604.369167;1604.369167005;Rspan-ASMmales
42458;Rodentia;Sciuridae;Marmota;Marmota monax;3880.93;PanTHERIA;4380;"PanTHERIA;AnAge";3997.91;445.59;calculated;1604.9839;1604.9839;Rspan-AFR(SM+Gest)
5755;Rodentia;Bathyergidae;Cryptomys;Cryptomys hottentotus;75.13;PanTHERIA;4015;AnAge;3625.395;555.595;calculated;1606.95955;1606.95955;Rspan-AFR(SM+Gest)
41619;Carnivora;Herpestidae;Herpestes;Herpestes vitticollis;2380;PanTHERIA;4672;"AnAge; Carn_ung";4301;371;calculated;1618.29;1618.29;Rspan-ASMmales
1793;Carnivora;Mustelidae;Aonyx;Aonyx capensis;19322.22;PanTHERIA;4404.3333333;"PanTHERIA;AnAge; Carn_ung";4096.0983333;434.225;calculated;1622.0935167;1622.093516657;Rspan-AFR(SM+Gest)
41626;Carnivora;Mustelidae;Melogale;Melogale moschata;938.5;PanTHERIA;4866.6666667;"PanTHERIA;AnAge; Carn_ung";4562.6666667;304;calculated;1627.1733333;1627.173333343;Rspan-ASMmales
41622;Carnivora;Herpestidae;Paracynictis;Paracynictis selousi;1669.72;PanTHERIA;4714.5833345;Carn_ung;4321.5833345;393;calculated;1646.259167;1646.259167005;Rspan-ASMmales
22297;Rodentia;Sciuridae;Trogopterus;Trogopterus xanthipes;744.937;Verde Arregoitia et al. 2013;3686.5;PanTHERIA;3097.49;749.31;calculated;1647.5821;1647.5821;Rspan-AFR(SM+Gest)
41658;Carnivora;Mustelidae;Mustela;Mustela putorius;975.55;PanTHERIA;4757.1666667;"PanTHERIA;AnAge; Carn_ung";4490.4116667;350.245;calculated;1652.4643833;1652.464383343;Rspan-AFR(SM+Gest)
20636;Diprotodontia;Phalangeridae;Spilocuscus;Spilocuscus maculatus;4060.46;PanTHERIA;5110;"PanTHERIA;AnAge";4901.235;234.755;calculated;1656.11315;1656.11315;Rspan-AFR(SM+Gest)
41710;Carnivora;Viverridae;Viverricula;Viverricula indica;2918.88;PanTHERIA;3832.5;"PanTHERIA; Carn_ung";3061.5;771;calculated;1658.835;1658.835;Rspan-ASMmales
41618;Carnivora;Herpestidae;Herpestes;Herpestes urva;2384.19;PanTHERIA;4862.6111107;"PanTHERIA;AnAge; Carn_ung";4497.6111107;365;calculated;1669.3072221;1669.307222103;Rspan-ASMmales
6929;Carnivora;Canidae;Lycalopex;Pseudalopex culpaeus;8616.24;Smith et al. 2003;4580.75;"AnAge; Carn_ung";4263.24;437.23;calculated;1673.5696;1673.5696;Rspan-AFR(SM+Gest)
6410;Hyracoidea;Procaviidae;Dendrohyrax;Dendrohyrax dorsalis;3174.99;PanTHERIA;3650;AnAge;3447.56;675.58;calculated;1675.3724;1675.3724;Rspan-AFR(SM+Gest)
6277;Rodentia;Dasyproctidae;Dasyprocta;Dasyprocta punctata;2309.12;PanTHERIA;4343.5;"PanTHERIA;AnAge";3746.675;596.825;calculated;1683.36075;1683.36075;Rspan-AFR(SM+Gest)
8542;Carnivora;Felidae;Felis;Felis nigripes;1362.77;PanTHERIA;4818;"PanTHERIA;AnAge; Carn_ung";4600.17;351.33;calculated;1685.3793;1685.3793;Rspan-AFR(SM+Gest)
19832;Cetartiodactyla;Bovidae;Saiga;Saiga tatarica;37734.01;PanTHERIA;4380;"PanTHERIA; Carn_ung";4197.595;482.895;calculated;1700.19755;1700.19755;Rspan-AFR(SM+Gest)
40540;Dasyuromorphia;Dasyuridae;Sarcophilus;Sarcophilus harrisii;8202.25;PanTHERIA;3869;"PanTHERIA;AnAge";3115.19;800.81;calculated;1704.2151;1704.2151;Rspan-AFR(SM+Gest)
3842;Rodentia;Capromyidae;Capromys;Capromys pilorides;5200;PanTHERIA;4586.8333333;"PanTHERIA;AnAge";4397.1933333;439.64;calculated;1714.8260667;1714.826066657;Rspan-AFR(SM+Gest)
