Author	Year	Region	Taxa	Year.Pred	Endemic	Model.Type	Disp.Mod	Threshold	N.Ext	Total.N	Percent	Weight	Logit	Pre.Ind.Rise	Temperature.Model.Scale
Hughes	2012	Asia	mammals	2080	N	SDM	Universal	1	3	171	0.01754386	171	-4.025351691	2.8	Global
Hughes	2012	Asia	mammals	2050	N	SDM	Universal	1	10	171	0.058479532	171	-2.778819272	2.4	Global
Hughes	2012	Asia	mammals	2050	N	SDM	Universal	1	3	171	0.01754386	171	-4.025351691	2.1	Global
Romo	2012	Europe	Inverts	2050	Y	SDM	Universal	1	1	6	0.166666667	6	-1.609437912	2.19	Global
Romo	2012	Europe	Inverts	2080	Y	SDM	Universal	1	2	6	0.333333333	6	-0.693147181	3.57	Global
Romo	2012	Europe	Inverts	2050	Y	SDM	Universal	1	1	6	0.166666667	6	-1.609437912	1.91	Global
Romo	2012	Europe	Inverts	2080	Y	SDM	Universal	1	2	6	0.333333333	6	-0.693147181	2.68	Global
Romo	2012	Europe	Inverts	2050	Y	SDM	Universal	0.95	1	6	0.166666667	6	-1.609437912	2.19	Global
Romo	2012	Europe	Inverts	2080	Y	SDM	Universal	0.95	2	6	0.333333333	6	-0.693147181	3.57	Global
Romo	2012	Europe	Inverts	2050	Y	SDM	Universal	0.95	1	6	0.166666667	6	-1.609437912	1.91	Global
Romo	2012	Europe	Inverts	2080	Y	SDM	Universal	0.95	2	6	0.333333333	6	-0.693147181	2.68	Global
Romo	2012	Europe	Inverts	2050	Y	SDM	Universal	0.8	2	6	0.333333333	6	-0.693147181	2.19	Global
Romo	2012	Europe	Inverts	2080	Y	SDM	Universal	0.8	4	6	0.666666667	6	0.693147181	3.57	Global
Romo	2012	Europe	Inverts	2050	Y	SDM	Universal	0.8	1	6	0.166666667	6	-1.609437912	1.91	Global
Romo	2012	Europe	Inverts	2080	Y	SDM	Universal	0.8	3	6	0.5	6	0	2.68	Global
Fordham	2012	AustraliaNewZealand	plants	2100	Y	SDM	Universal	1	0	5	0	5	-2.397895273	3.4	Global
Fordham	2012	AustraliaNewZealand	plants	2100	Y	SDM	Universal	0.95	0	5	0	5	-2.397895273	3.4	Global
Fordham	2012	AustraliaNewZealand	plants	2100	Y	SDM	Universal	0.8	0	5	0	5	-2.397895273	3.4	Global
Fordham	2012	AustraliaNewZealand	plants	2100	Y	Mechanistic	Universal	1	0	5	0	5	-2.397895273	3.4	Global
Fordham	2012	AustraliaNewZealand	plants	2100	Y	Mechanistic	Universal	0.95	0	5	0	5	-2.397895273	3.4	Global
Fordham	2012	AustraliaNewZealand	plants	2100	Y	Mechanistic	Universal	0.8	0	5	0	5	-2.397895273	3.4	Global
Fordham	2012	AustraliaNewZealand	plants	2100	Y	Mechanistic	Universal	1	0	5	0	5	-2.397895273	3.4	Global
Fordham	2012	AustraliaNewZealand	plants	2100	Y	Mechanistic	Universal	0.95	0	5	0	5	-2.397895273	3.4	Global
Fordham	2012	AustraliaNewZealand	plants	2100	Y	Mechanistic	Universal	0.8	2	5	0.4	5	-0.405465108	3.4	Global
Fordham	2012	AustraliaNewZealand	plants	2100	Y	SDM	Universal	1	0	5	0	5	-2.397895273	2	Global
Fordham	2012	AustraliaNewZealand	plants	2100	Y	SDM	Universal	0.95	0	5	0	5	-2.397895273	2	Global
Fordham	2012	AustraliaNewZealand	plants	2100	Y	SDM	Universal	0.8	0	5	0	5	-2.397895273	2	Global
Fordham	2012	AustraliaNewZealand	plants	2100	Y	Mechanistic	Universal	1	0	5	0	5	-2.397895273	2	Global
Fordham	2012	AustraliaNewZealand	plants	2100	Y	Mechanistic	Universal	0.95	0	5	0	5	-2.397895273	2	Global
Fordham	2012	AustraliaNewZealand	plants	2100	Y	Mechanistic	Universal	0.8	0	5	0	5	-2.397895273	2	Global
Fordham	2012	AustraliaNewZealand	plants	2100	Y	Mechanistic	Universal	1	0	5	0	5	-2.397895273	2	Global
Fordham	2012	AustraliaNewZealand	plants	2100	Y	Mechanistic	Universal	0.95	0	5	0	5	-2.397895273	2	Global
Fordham	2012	AustraliaNewZealand	plants	2100	Y	Mechanistic	Universal	0.8	1	5	0.2	5	-1.386294361	2	Global
Renwick	2012	Europe	birds	2020	N	SDM	Universal	1	0	4	0	4	-2.197224577	1.09	Global
Renwick	2012	Europe	birds	2020	N	SDM	Universal	0.95	0	4	0	4	-2.197224577	1.09	Global
Renwick	2012	Europe	birds	2020	N	SDM	Universal	0.8	0	4	0	4	-2.197224577	1.09	Global
Renwick	2012	Europe	birds	2020	N	SDM	Universal	1	0	4	0	4	-2.197224577	1.24	Global
Renwick	2012	Europe	birds	2020	N	SDM	Universal	0.95	0	4	0	4	-2.197224577	1.24	Global
Renwick	2012	Europe	birds	2020	N	SDM	Universal	0.8	0	4	0	4	-2.197224577	1.24	Global
Renwick	2012	Europe	birds	2050	N	SDM	Universal	1	0	4	0	4	-2.197224577	1.71	Global
Renwick	2012	Europe	birds	2050	N	SDM	Universal	0.95	0	4	0	4	-2.197224577	1.71	Global
Renwick	2012	Europe	birds	2050	N	SDM	Universal	0.8	0	4	0	4	-2.197224577	1.71	Global
Renwick	2012	Europe	birds	2050	N	SDM	Universal	1	0	4	0	4	-2.197224577	2.54	Global
Renwick	2012	Europe	birds	2050	N	SDM	Universal	0.95	0	4	0	4	-2.197224577	2.54	Global
Renwick	2012	Europe	birds	2050	N	SDM	Universal	0.8	0	4	0	4	-2.197224577	2.54	Global
Renwick	2012	Europe	birds	2080	N	SDM	Universal	1	0	4	0	4	-2.197224577	2.3	Global
Renwick	2012	Europe	birds	2080	N	SDM	Universal	0.95	0	4	0	4	-2.197224577	2.3	Global
Renwick	2012	Europe	birds	2080	N	SDM	Universal	0.8	0	4	0	4	-2.197224577	2.3	Global
Renwick	2012	Europe	birds	2080	N	SDM	Universal	1	0	4	0	4	-2.197224577	4.18	Global
Renwick	2012	Europe	birds	2080	N	SDM	Universal	0.95	0	4	0	4	-2.197224577	4.18	Global
Renwick	2012	Europe	birds	2080	N	SDM	Universal	0.8	0	4	0	4	-2.197224577	4.18	Global
Gardali	2012	NAmerica	birds	2100	N	Expert	SpSpecific	0.8	13	358	0.036312849	358	-3.27859506	NA	NA
Sanchez	2013	Europe	Inverts	2050	Y	SDM	Universal	1	0	7	0	7	-2.708050201	2.26	Global
Sanchez	2013	Europe	Inverts	2050	Y	SDM	Universal	0.95	0	7	0	7	-2.708050201	2.26	Global
Sanchez	2013	Europe	Inverts	2050	Y	SDM	Universal	0.8	0	7	0	7	-2.708050201	2.26	Global
Sanchez	2013	Europe	Inverts	2080	Y	SDM	Universal	1	0	7	0	7	-2.708050201	3.76	Global
Sanchez	2013	Europe	Inverts	2080	Y	SDM	Universal	0.95	0	7	0	7	-2.708050201	3.76	Global
Sanchez	2013	Europe	Inverts	2080	Y	SDM	Universal	0.8	1	7	0.142857143	7	-1.791759469	3.76	Global
Martinez	2013	Africa	reptiles	2050	Y	SDM	Universal	0.8	0	21	0	21	-3.761200116	2.05	Global
Martinez	2013	Africa	reptiles	2050	Y	SDM	Universal	0.95	0	21	0	21	-3.761200116	2.05	Global
Martinez	2013	Africa	reptiles	2050	Y	SDM	Universal	1	0	21	0	21	-3.761200116	2.05	Global
Martinez	2013	Africa	reptiles	2080	Y	SDM	Universal	0.8	3	21	0.142857143	21	-1.791759469	2.7	Global
Martinez	2013	Africa	reptiles	2080	Y	SDM	Universal	0.95	2	21	0.095238095	21	-2.251291799	2.7	Global
Martinez	2013	Africa	reptiles	2080	Y	SDM	Universal	1	0	21	0	21	-3.761200116	2.7	Global
Martinez	2013	Africa	reptiles	2050	Y	SDM	Universal	0.8	0	21	0	21	-3.761200116	1.95	Global
Martinez	2013	Africa	reptiles	2050	Y	SDM	Universal	0.95	0	21	0	21	-3.761200116	1.95	Global
Martinez	2013	Africa	reptiles	2050	Y	SDM	Universal	1	0	21	0	21	-3.761200116	1.95	Global
Martinez	2013	Africa	reptiles	2080	Y	SDM	Universal	0.8	3	21	0.142857143	21	-1.791759469	3	Global
Martinez	2013	Africa	reptiles	2080	Y	SDM	Universal	0.95	1	21	0.047619048	21	-2.995732274	3	Global
Martinez	2013	Africa	reptiles	2080	Y	SDM	Universal	1	1	21	0.047619048	21	-2.995732274	3	Global
Martinez	2013	Africa	reptiles	2050	Y	SDM	Universal	0.8	1	21	0.047619048	21	-2.995732274	1.59	Global
Martinez	2013	Africa	reptiles	2050	Y	SDM	Universal	0.95	1	21	0.047619048	21	-2.995732274	1.59	Global
Martinez	2013	Africa	reptiles	2050	Y	SDM	Universal	1	0	21	0	21	-3.761200116	1.59	Global
Martinez	2013	Africa	reptiles	2080	Y	SDM	Universal	0.8	2	21	0.095238095	21	-2.251291799	2	Global
Martinez	2013	Africa	reptiles	2080	Y	SDM	Universal	0.95	1	21	0.047619048	21	-2.995732274	2	Global
Martinez	2013	Africa	reptiles	2080	Y	SDM	Universal	1	0	21	0	21	-3.761200116	2	Global
Martinez	2013	Africa	reptiles	2050	Y	SDM	None	0.8	1	21	0.047619048	21	-2.995732274	2.05	Global
Martinez	2013	Africa	reptiles	2050	Y	SDM	None	0.95	0	21	0	21	-3.761200116	2.05	Global
Martinez	2013	Africa	reptiles	2050	Y	SDM	None	1	0	21	0	21	-3.761200116	2.05	Global
Martinez	2013	Africa	reptiles	2080	Y	SDM	None	0.8	4	21	0.19047619	21	-1.446918983	2.7	Global
Martinez	2013	Africa	reptiles	2080	Y	SDM	None	0.95	2	21	0.095238095	21	-2.251291799	2.7	Global
Martinez	2013	Africa	reptiles	2080	Y	SDM	None	1	1	21	0.047619048	21	-2.995732274	2.7	Global
Martinez	2013	Africa	reptiles	2050	Y	SDM	None	0.8	0	21	0	21	-3.761200116	1.95	Global
Martinez	2013	Africa	reptiles	2050	Y	SDM	None	0.95	0	21	0	21	-3.761200116	1.95	Global
Martinez	2013	Africa	reptiles	2050	Y	SDM	None	1	0	21	0	21	-3.761200116	1.95	Global
Martinez	2013	Africa	reptiles	2080	Y	SDM	None	0.8	4	21	0.19047619	21	-1.446918983	3	Global
Martinez	2013	Africa	reptiles	2080	Y	SDM	None	0.95	1	21	0.047619048	21	-2.995732274	3	Global
Martinez	2013	Africa	reptiles	2080	Y	SDM	None	1	1	21	0.047619048	21	-2.995732274	3	Global
Martinez	2013	Africa	reptiles	2050	Y	SDM	None	0.8	1	21	0.047619048	21	-2.995732274	1.59	Global
Martinez	2013	Africa	reptiles	2050	Y	SDM	None	0.95	1	21	0.047619048	21	-2.995732274	1.59	Global
Martinez	2013	Africa	reptiles	2050	Y	SDM	None	1	0	21	0	21	-3.761200116	1.59	Global
Martinez	2013	Africa	reptiles	2080	Y	SDM	None	0.8	2	21	0.095238095	21	-2.251291799	2	Global
Martinez	2013	Africa	reptiles	2080	Y	SDM	None	0.95	1	21	0.047619048	21	-2.995732274	2	Global
Martinez	2013	Africa	reptiles	2080	Y	SDM	None	1	0	21	0	21	-3.761200116	2	Global
Li	2013	Asia	amphibians	2090	Y	SDM	None	0.8	6	9	0.666666667	9	0.693147181	3.25	Global
Li	2013	Asia	amphibians	2090	Y	SDM	None	0.95	6	9	0.666666667	9	0.693147181	3.25	Global
Li	2013	Asia	amphibians	2090	Y	SDM	None	1	6	9	0.666666667	9	0.693147181	3.25	Global
Li	2013	Asia	amphibians	2090	Y	SDM	Universal	0.8	4	9	0.444444444	9	-0.223143551	3.25	Global
Li	2013	Asia	amphibians	2090	Y	SDM	Universal	0.95	3	9	0.333333333	9	-0.693147181	3.25	Global
Li	2013	Asia	amphibians	2090	Y	SDM	Universal	1	3	9	0.333333333	9	-0.693147181	3.25	Global
Li	2013	Asia	mammals	2090	Y	SDM	None	0.8	3	17	0.176470588	17	-1.540445041	3.25	Global
Li	2013	Asia	mammals	2090	Y	SDM	None	0.95	1	17	0.058823529	17	-2.772588722	3.25	Global
Li	2013	Asia	mammals	2090	Y	SDM	None	1	1	17	0.058823529	17	-2.772588722	3.25	Global
Li	2013	Asia	mammals	2090	Y	SDM	Universal	0.8	1	17	0.058823529	17	-2.772588722	3.25	Global
Li	2013	Asia	mammals	2090	Y	SDM	Universal	0.95	1	17	0.058823529	17	-2.772588722	3.25	Global
Li	2013	Asia	mammals	2090	Y	SDM	Universal	1	1	17	0.058823529	17	-2.772588722	3.25	Global
Li	2013	Asia	birds	2090	Y	SDM	None	0.8	4	23	0.173913043	23	-1.558144618	3.25	Global
Li	2013	Asia	birds	2090	Y	SDM	None	0.95	2	23	0.086956522	23	-2.351375257	3.25	Global
Li	2013	Asia	birds	2090	Y	SDM	None	1	0	23	0	23	-3.850147602	3.25	Global
Li	2013	Asia	birds	2090	Y	SDM	Universal	0.8	0	23	0	23	-3.850147602	3.25	Global
Li	2013	Asia	birds	2090	Y	SDM	Universal	0.95	0	23	0	23	-3.850147602	3.25	Global
Li	2013	Asia	birds	2090	Y	SDM	Universal	1	0	23	0	23	-3.850147602	3.25	Global
Li	2013	Asia	plants	2090	Y	SDM	None	0.8	18	24	0.75	24	1.098612289	3.25	Global
Li	2013	Asia	plants	2090	Y	SDM	None	0.95	8	24	0.333333333	24	-0.693147181	3.25	Global
Li	2013	Asia	plants	2090	Y	SDM	None	1	1	24	0.041666667	24	-3.135494216	3.25	Global
Li	2013	Asia	plants	2090	Y	SDM	Universal	0.8	4	24	0.166666667	24	-1.609437912	3.25	Global
Li	2013	Asia	plants	2090	Y	SDM	Universal	0.95	1	24	0.041666667	24	-3.135494216	3.25	Global
Li	2013	Asia	plants	2090	Y	SDM	Universal	1	0	24	0	24	-3.891820298	3.25	Global
Li	2013	Asia	reptiles	2090	Y	SDM	None	0.8	4	14	0.285714286	14	-0.916290732	3.25	Global
Li	2013	Asia	reptiles	2090	Y	SDM	None	0.95	3	14	0.214285714	14	-1.299282984	3.25	Global
Li	2013	Asia	reptiles	2090	Y	SDM	None	1	3	14	0.214285714	14	-1.299282984	3.25	Global
Li	2013	Asia	reptiles	2090	Y	SDM	Universal	0.8	3	14	0.214285714	14	-1.299282984	3.25	Global
Li	2013	Asia	reptiles	2090	Y	SDM	Universal	0.95	1	14	0.071428571	14	-2.564949357	3.25	Global
Li	2013	Asia	reptiles	2090	Y	SDM	Universal	1	1	14	0.071428571	14	-2.564949357	3.25	Global
Moyle	2013	NAmerica	fish	2100	N	Expert	SpSpecific	NA	37	121	0.305785124	121	-0.819898886	NA	NA
Gallardo	2013	Europe	Inverts	2050	Y	SDM	Universal	0.8	0	2	0	2	-1.609437912	2.3	Global
Gallardo	2013	Europe	Inverts	2050	Y	SDM	Universal	0.95	0	2	0	2	-1.609437912	2.3	Global
Gallardo	2013	Europe	Inverts	2050	Y	SDM	Universal	1	0	2	0	2	-1.609437912	2.3	Global
Gallardo	2013	Europe	Inverts	2050	Y	SDM	Universal	0.8	0	2	0	2	-1.609437912	2.2	Global
Gallardo	2013	Europe	Inverts	2050	Y	SDM	Universal	0.95	0	2	0	2	-1.609437912	2.2	Global
Gallardo	2013	Europe	Inverts	2050	Y	SDM	Universal	1	0	2	0	2	-1.609437912	2.2	Global
SarmentoCabral	2013	Africa	plants	2050	Y	Mechanistic	SpSpecific	0.8	2	8	0.25	8	-1.098612289	1.86	Global
SarmentoCabral	2013	Africa	plants	2050	Y	Mechanistic	SpSpecific	0.95	1	8	0.125	8	-1.945910149	1.86	Global
SarmentoCabral	2013	Africa	plants	2050	Y	Mechanistic	SpSpecific	1	0	8	0	8	-2.833213344	1.86	Global
SarmentoCabral	2013	Africa	plants	2050	Y	Mechanistic	SpSpecific	0.8	2	8	0.25	8	-1.098612289	1.86	Global
SarmentoCabral	2013	Africa	plants	2050	Y	Mechanistic	SpSpecific	0.95	1	8	0.125	8	-1.945910149	1.86	Global
SarmentoCabral	2013	Africa	plants	2050	Y	Mechanistic	SpSpecific	1	0	8	0	8	-2.833213344	1.86	Global
Albouy	2013	Ocean	fish	2090	Y	SDM	Universal	1	24	59	0.406779661	59	-0.377294231	3.7	Global
Domisch	2013	Europe	Inverts	2080	N	SDM	Universal	0.8	19	191	0.09947644	191	-2.203055498	3.3	Global
Domisch	2013	Europe	Inverts	2080	N	SDM	Universal	0.95	6	191	0.031413613	191	-3.428596356	3.3	Global
Domisch	2013	Europe	Inverts	2080	N	SDM	Universal	1	2	191	0.010471204	191	-4.548599834	3.3	Global
Domisch	2013	Europe	Inverts	2080	N	SDM	Universal	0.8	11	191	0.057591623	191	-2.795061578	2.66	Global
Domisch	2013	Europe	Inverts	2080	N	SDM	Universal	0.95	2	191	0.010471204	191	-4.548599834	2.66	Global
Domisch	2013	Europe	Inverts	2080	N	SDM	Universal	1	1	191	0.005235602	191	-5.247024072	2.66	Global
Warren	2013	World	animals	2085	Y	SDM	None	0.9	323	5382	0.060014864	5382	-2.751271791	4	Global
Warren	2013	World	animals	2085	Y	SDM	SpSpecific	0.9	215	5382	0.039947975	5382	-3.1794095	4	Global
Warren	2013	World	animals	2085	Y	SDM	Universal	0.9	215	5382	0.039947975	5382	-3.1794095	4	Global
Warren	2013	World	plants	2085	Y	SDM	None	0.9	11766	43578	0.269998623	43578	-0.994629561	4	Global
Warren	2013	World	plants	2085	Y	SDM	SpSpecific	0.9	4358	43578	0.100004589	43578	-2.197173584	4	Global
Warren	2013	World	plants	2085	Y	SDM	Universal	0.9	4358	43578	0.100004589	43578	-2.197173584	4	Global
Warren	2013	World	animals	2085	Y	SDM	None	0.9	108	5382	0.02006689	5382	-3.88841314	2.8	Global
Warren	2013	World	animals	2085	Y	SDM	SpSpecific	0.9	54	5382	0.010033445	5382	-4.591747166	2.8	Global
Warren	2013	World	animals	2085	Y	SDM	Universal	0.9	54	5382	0.010033445	5382	-4.591747166	2.8	Global
Warren	2013	World	plants	2085	Y	SDM	None	0.9	436	43578	0.010005048	43578	-4.594610036	2.8	Global
Warren	2013	World	plants	2085	Y	SDM	SpSpecific	0.9	1308	43578	0.030015145	43578	-3.475578362	2.8	Global
Warren	2013	World	plants	2085	Y	SDM	Universal	0.9	1308	43578	0.030015145	43578	-3.475578362	2.8	Global
Warren	2013	World	animals	2085	Y	SDM	None	0.9	54	5382	0.010033445	5382	-4.591747166	2.5	Global
Warren	2013	World	animals	2085	Y	SDM	SpSpecific	0.9	54	5382	0.010033445	5382	-4.591747166	2.5	Global
Warren	2013	World	animals	2085	Y	SDM	Universal	0.9	54	5382	0.010033445	5382	-4.591747166	2.5	Global
Warren	2013	World	plants	2085	Y	SDM	None	0.9	436	43578	0.010005048	43578	-4.594610036	2.5	Global
Warren	2013	World	plants	2085	Y	SDM	SpSpecific	0.9	872	43578	0.020010097	43578	-3.891305281	2.5	Global
Warren	2013	World	plants	2085	Y	SDM	Universal	0.9	872	43578	0.020010097	43578	-3.891305281	2.5	Global
Warren	2013	World	animals	2085	Y	SDM	None	0.9	54	5382	0.010033445	5382	-4.591747166	2.2	Global
Warren	2013	World	animals	2085	Y	SDM	SpSpecific	0.9	32	5382	0.005945745	5382	-5.119115937	2.2	Global
Warren	2013	World	animals	2085	Y	SDM	Universal	0.9	32	5382	0.005945745	5382	-5.119115937	2.2	Global
Warren	2013	World	plants	2085	Y	SDM	None	0.9	436	43578	0.010005048	43578	-4.594610036	2.2	Global
Warren	2013	World	plants	2085	Y	SDM	SpSpecific	0.9	436	43578	0.010005048	43578	-4.594610036	2.2	Global
Warren	2013	World	plants	2085	Y	SDM	Universal	0.9	436	43578	0.010005048	43578	-4.594610036	2.2	Global
Warren	2013	World	animals	2085	Y	SDM	None	0.9	54	5382	0.010033445	5382	-4.591747166	2	Global
Warren	2013	World	animals	2085	Y	SDM	SpSpecific	0.9	27	5382	0.005016722	5382	-5.289949117	2	Global
Warren	2013	World	animals	2085	Y	SDM	Universal	0.9	24	5382	0.004459309	5382	-5.40829222	2	Global
Warren	2013	World	plants	2085	Y	SDM	None	0.9	436	43578	0.010005048	43578	-4.594610036	2	Global
Warren	2013	World	plants	2085	Y	SDM	SpSpecific	0.9	436	43578	0.010005048	43578	-4.594610036	2	Global
Warren	2013	World	plants	2085	Y	SDM	Universal	0.9	436	43578	0.010005048	43578	-4.594610036	2	Global
Warren	2013	World	animals	2085	Y	SDM	None	0.99	538	5382	0.099962839	5382	-2.197637545	4	Global
Warren	2013	World	animals	2085	Y	SDM	SpSpecific	0.99	43	5382	0.007989595	5382	-4.821593533	4	Global
Warren	2013	World	animals	2085	Y	SDM	Universal	0.99	43	5382	0.007989595	5382	-4.821593533	4	Global
Warren	2013	World	plants	2085	Y	SDM	None	0.99	872	43578	0.020010097	43578	-3.891305281	4	Global
Warren	2013	World	plants	2085	Y	SDM	SpSpecific	0.99	872	43578	0.020010097	43578	-3.891305281	4	Global
Warren	2013	World	plants	2085	Y	SDM	Universal	0.99	872	43578	0.020010097	43578	-3.891305281	4	Global
Warren	2013	World	animals	2085	Y	SDM	None	0.99	22	5382	0.0040877	5382	-5.495676801	2.8	Global
Warren	2013	World	animals	2085	Y	SDM	SpSpecific	0.99	22	5382	0.0040877	5382	-5.495676801	2.8	Global
Warren	2013	World	animals	2085	Y	SDM	Universal	0.99	22	5382	0.0040877	5382	-5.495676801	2.8	Global
Warren	2013	World	plants	2085	Y	SDM	None	0.99	261	43578	0.005989261	43578	-5.111780039	2.8	Global
Warren	2013	World	plants	2085	Y	SDM	SpSpecific	0.99	261	43578	0.005989261	43578	-5.111780039	2.8	Global
Warren	2013	World	plants	2085	Y	SDM	Universal	0.99	261	43578	0.005989261	43578	-5.111780039	2.8	Global
Warren	2013	World	animals	2085	Y	SDM	None	0.99	16	5382	0.002972873	5382	-5.815249309	2.5	Global
Warren	2013	World	animals	2085	Y	SDM	SpSpecific	0.99	16	5382	0.002972873	5382	-5.815249309	2.5	Global
Warren	2013	World	animals	2085	Y	SDM	Universal	0.99	16	5382	0.002972873	5382	-5.815249309	2.5	Global
Warren	2013	World	plants	2085	Y	SDM	None	0.99	218	43578	0.005002524	43578	-5.292797573	2.5	Global
Warren	2013	World	plants	2085	Y	SDM	SpSpecific	0.99	218	43578	0.005002524	43578	-5.292797573	2.5	Global
Warren	2013	World	plants	2085	Y	SDM	Universal	0.99	218	43578	0.005002524	43578	-5.292797573	2.5	Global
Warren	2013	World	animals	2085	Y	SDM	None	0.99	16	5382	0.002972873	5382	-5.815249309	2.2	Global
Warren	2013	World	animals	2085	Y	SDM	SpSpecific	0.99	11	5382	0.00204385	5382	-6.190874117	2.2	Global
Warren	2013	World	animals	2085	Y	SDM	Universal	0.99	11	5382	0.00204385	5382	-6.190874117	2.2	Global
Warren	2013	World	plants	2085	Y	SDM	None	0.99	174	43578	0.00399284	43578	-5.519251583	2.2	Global
Warren	2013	World	plants	2085	Y	SDM	SpSpecific	0.99	174	43578	0.00399284	43578	-5.519251583	2.2	Global
Warren	2013	World	plants	2085	Y	SDM	Universal	0.99	131	43578	0.003006104	43578	-5.80409976	2.2	Global
Warren	2013	World	animals	2085	Y	SDM	None	0.99	11	5382	0.00204385	5382	-6.190874117	2	Global
Warren	2013	World	animals	2085	Y	SDM	SpSpecific	0.99	11	5382	0.00204385	5382	-6.190874117	2	Global
Warren	2013	World	animals	2085	Y	SDM	Universal	0.99	16	5382	0.002972873	5382	-5.815249309	2	Global
Warren	2013	World	plants	2085	Y	SDM	None	0.99	131	43578	0.003006104	43578	-5.80409976	2	Global
Warren	2013	World	plants	2085	Y	SDM	SpSpecific	0.99	131	43578	0.003006104	43578	-5.80409976	2	Global
Warren	2013	World	plants	2085	Y	SDM	Universal	0.99	131	43578	0.003006104	43578	-5.80409976	2	Global
Foden	2013	World	birds	2050	Y	Expert	SpSpecific	NA	3607	9856	0.365969968	9856	-0.549545049	2.35	Global
Foden	2013	World	birds	2050	Y	Expert	SpSpecific	NA	3469	9856	0.351968344	9856	-0.610398307	1.89	Global
Foden	2013	World	birds	2050	Y	Expert	SpSpecific	NA	3538	9856	0.358969156	9856	-0.579841107	2.25	Global
Foden	2013	World	birds	2090	Y	Expert	SpSpecific	NA	4488	9856	0.455357143	9856	-0.179048231	3.25	Global
Foden	2013	World	birds	2090	Y	Expert	SpSpecific	NA	3745	9856	0.379971591	9856	-0.489668809	2.39	Global
Foden	2013	World	birds	2090	Y	Expert	SpSpecific	NA	4582	9856	0.464894481	9856	-0.140653504	3.73	Global
Foden	2013	World	amphibians	2050	Y	Expert	SpSpecific	NA	2054	6204	0.331076725	6204	-0.703319223	2.35	Global
Foden	2013	World	amphibians	2050	Y	Expert	SpSpecific	NA	2054	6204	0.331076725	6204	-0.703319223	1.89	Global
Foden	2013	World	amphibians	2050	Y	Expert	SpSpecific	NA	2054	6204	0.331076725	6204	-0.703319223	2.25	Global
Foden	2013	World	amphibians	2090	Y	Expert	SpSpecific	NA	2387	6204	0.384751773	6204	-0.469427426	3.25	Global
Foden	2013	World	amphibians	2090	Y	Expert	SpSpecific	NA	2090	6204	0.336879433	6204	-0.677231725	2.39	Global
Foden	2013	World	amphibians	2090	Y	Expert	SpSpecific	NA	2482	6204	0.400064475	6204	-0.405196471	3.73	Global
Foden	2013	World	Inverts	2050	Y	Expert	SpSpecific	NA	187	797	0.234629862	797	-1.18235034	2.35	Global
Foden	2013	World	Inverts	2050	Y	Expert	SpSpecific	NA	64	797	0.080301129	797	-2.438262619	1.89	Global
Foden	2013	World	Inverts	2050	Y	Expert	SpSpecific	NA	132	797	0.165621079	797	-1.616985118	2.25	Global
Foden	2013	World	Inverts	2090	Y	Expert	SpSpecific	NA	428	797	0.537013802	797	0.148326552	3.25	Global
Foden	2013	World	Inverts	2090	Y	Expert	SpSpecific	NA	220	797	0.276035132	797	-0.96421472	2.39	Global
Foden	2013	World	Inverts	2090	Y	Expert	SpSpecific	NA	430	797	0.539523212	797	0.158423361	3.73	Global
Bambach	2013	SAmerica	plants	2085	N	SDM	Universal	1	0	14	0	14	-3.36729583	2.68	Global
Bambach	2013	SAmerica	plants	2085	N	SDM	Universal	0.95	1	14	0.071428571	14	-2.564949357	2.68	Global
Bambach	2013	SAmerica	plants	2085	N	SDM	Universal	0.8	6	14	0.428571429	14	-0.287682072	2.68	Global
Bambach	2013	SAmerica	plants	2085	N	SDM	None	1	1	14	0.071428571	14	-2.564949357	2.68	Global
Bambach	2013	SAmerica	plants	2085	N	SDM	None	0.95	4	14	0.285714286	14	-0.916290732	2.68	Global
Bambach	2013	SAmerica	plants	2085	N	SDM	None	0.8	8	14	0.571428571	14	0.287682072	2.68	Global
Bambach	2013	SAmerica	plants	2085	N	SDM	Universal	1	1	14	0.071428571	14	-2.564949357	3.57	Global
Bambach	2013	SAmerica	plants	2085	N	SDM	Universal	0.95	1	14	0.071428571	14	-2.564949357	3.57	Global
Bambach	2013	SAmerica	plants	2085	N	SDM	Universal	0.8	2	14	0.142857143	14	-1.791759469	3.57	Global
Bambach	2013	SAmerica	plants	2085	N	SDM	None	1	1	14	0.071428571	14	-2.564949357	3.57	Global
Bambach	2013	SAmerica	plants	2085	N	SDM	None	0.95	2	14	0.142857143	14	-1.791759469	3.57	Global
Bambach	2013	SAmerica	plants	2085	N	SDM	None	0.8	7	14	0.5	14	0	3.57	Global
Fordham	2013	Ocean	Inverts	2100	N	Mechanistic	Universal	1	0	2	0	2	-1.609437912	3.4	Global
Fordham	2013	Ocean	Inverts	2100	N	Mechanistic	Universal	0.95	0	2	0	2	-1.609437912	3.4	Global
Fordham	2013	Ocean	Inverts	2100	N	Mechanistic	Universal	0.8	0	2	0	2	-1.609437912	3.4	Global
Fordham	2013	Ocean	Inverts	2100	N	Mechanistic	Universal	1	0	2	0	2	-1.609437912	2	Global
Fordham	2013	Ocean	Inverts	2100	N	Mechanistic	Universal	0.95	0	2	0	2	-1.609437912	2	Global
Fordham	2013	Ocean	Inverts	2100	N	Mechanistic	Universal	0.8	0	2	0	2	-1.609437912	2	Global
